"","h1.True","h1.Gamboost","h1.SqError_boosting","h1.AR.1.","h1.SqError_AR.1.","MSE1.MSE_boosting","MSE1.MSE_AR.1.","TheilU1","h2.True","h2.Gamboost","h2.SqError_boosting","h2.AR.1.","h2.SqError_AR.1.","MSE2.MSE_boosting","MSE2.MSE_AR.1.","TheilU2","h4.True","h4.Gamboost","h4.SqError_boosting","h4.AR.1.","h4.SqError_AR.1.","MSE4.MSE_boosting","MSE4.MSE_AR.1.","TheilU4","h8.True","h8.Gamboost","h8.SqError_boosting","h8.AR.1.","h8.SqError_AR.1.","MSE8.MSE_boosting","MSE8.MSE_AR.1.","TheilU8"
"1",0.00290085446347277,0.009851009819305,4.83046594702035e-05,0.0110490289212294,6.63927469940372e-05,3.02578481815752e-05,3.32089283385466e-05,0.65934647884247,0.00290085446347277,0.00952772818487457,4.39154553194058e-05,0.00875491847104811,3.42700654047891e-05,2.82553000116083e-05,3.04157857950176e-05,0.637154321372748,0.00290085446347277,0.00843197839932859,3.05933319937972e-05,0.0083622080473298,2.9826382967908e-05,5.80648687467169e-05,3.25126627602619e-05,0.913379785621507,0.00290085446347277,0.00797018168673248,2.5698078496482e-05,0.0082719288007919,2.88484395370081e-05,3.20645556534308e-05,3.27368528357108e-05,0.678746001925262
"2",0.0187087647932849,0.00981015157640208,7.91853171836811e-05,0.00681923538613541,0.000141360909523472,3.02578481815752e-05,3.32089283385466e-05,0.65934647884247,0.0187087647932849,0.0104430434767957,6.83221488818631e-05,0.0092375736423484,8.97034618175773e-05,2.82553000116083e-05,3.04157857950176e-05,0.637154321372748,0.0187087647932849,0.00888796656069261,9.64480779252873e-05,0.00836368482443777,0.000107020679561841,5.80648687467169e-05,3.25126627602619e-05,0.913379785621507,0.0187087647932849,0.00823996298272604,0.00010959581134876,0.00828144737837347,0.000108728948471315,3.20645556534308e-05,3.27368528357108e-05,0.678746001925262
"3",0.0012063397785198,0.0096030654676964,7.05050022992782e-05,0.0113876367613822,0.000103658808253242,3.02578481815752e-05,3.32089283385466e-05,0.65934647884247,0.0012063397785198,0.0101951993612157,8.07995965974231e-05,0.00794658603419264,4.54309195871117e-05,2.82553000116083e-05,3.04157857950176e-05,0.637154321372748,0.0012063397785198,0.00864547723978286,5.53407661675673e-05,0.00843608478904247,5.22692129171774e-05,5.80648687467169e-05,3.25126627602619e-05,0.913379785621507,0.0012063397785198,0.00775612966168281,4.28997475135844e-05,0.00832587856947271,5.06878325958831e-05,3.20645556534308e-05,3.27368528357108e-05,0.678746001925262
"4",0.00566300402171827,0.00805810612815944,5.73651410027894e-06,0.0064554127384022,6.27911574276685e-07,3.02578481815752e-05,3.32089283385466e-05,0.65934647884247,0.00566300402171827,0.00791858621252968,5.0876510195056e-06,0.00932503013781515,1.34104352749756e-05,2.82553000116083e-05,3.04157857950176e-05,0.637154321372748,0.00566300402171827,0.00798068910737409,5.37166415627145e-06,0.00854758243733146,8.32079263582152e-06,5.80648687467169e-05,3.25126627602619e-05,0.913379785621507,0.00566300402171827,0.00698925334840029,1.75893727652453e-06,0.00839360416648286,7.45617715058845e-06,3.20645556534308e-05,3.27368528357108e-05,0.678746001925262
"5",-0.00284331184422371,0.007103453137945,9.89381336104975e-05,0.00766188044298349,0.000110359064991198,3.02578481815752e-05,3.32089283385466e-05,0.65934647884247,-0.00284331184422371,0.00656629441475693,8.85406899490475e-05,0.00788444485791028,0.000115084763860181,2.82553000116083e-05,3.04157857950176e-05,0.637154321372748,-0.00284331184422371,0.00809835944997269,0.000119720170710241,0.008364251794278,0.000125609482711066,5.80648687467169e-05,3.25126627602619e-05,0.913379785621507,-0.00284331184422371,0.0088750148603094,0.000137319180754174,0.00836514885667758,0.000125629591283648,3.20645556534308e-05,3.27368528357108e-05,0.678746001925262
"6",0.00528525779096256,0.00623444980659386,9.00965482538216e-07,0.00524179412048752,1.88909065116322e-09,3.02578481815752e-05,3.32089283385466e-05,0.65934647884247,0.00528525779096256,0.00500950749486548,7.60382257976297e-08,0.00820711755371101,8.53726447316841e-06,2.82553000116083e-05,3.04157857950176e-05,0.637154321372748,0.00528525779096256,0.00650030720692898,1.47634508324034e-06,0.00858020807771082,1.08566973921424e-05,5.80648687467169e-05,3.25126627602619e-05,0.913379785621507,0.00528525779096256,0.00788155859904158,6.74077788603179e-06,0.00836479893317698,9.48357364659131e-06,3.20645556534308e-05,3.27368528357108e-05,0.678746001925262
"7",-0.00316780142291861,0.00636660928897275,9.09049876230288e-05,0.00748022593672603,0.000113380486651741,3.02578481815752e-05,3.32089283385466e-05,0.65934647884247,-0.00316780142291861,0.00558244824526319,7.65668692555158e-05,0.00746787400565928,0.000113117591822056,2.82553000116083e-05,3.04157857950176e-05,0.637154321372748,-0.00316780142291861,0.00733781447521337,0.000110367965399083,0.00837940703160519,0.000133338023092226,5.80648687467169e-05,3.25126627602619e-05,0.913379785621507,-0.00316780142291861,0.00794958378967273,0.000123596253965145,0.00840672130978925,0.000133969576489971,3.20645556534308e-05,3.27368528357108e-05,0.678746001925262
"8",0.00277434228250861,0.00842627316422222,3.19443226916679e-05,0.00504961633144589,5.17687199776744e-06,3.02578481815752e-05,3.32089283385466e-05,0.65934647884247,0.00277434228250861,0.00799479880639568,2.7253166317795e-05,0.00808450439276951,2.81978216372505e-05,2.82553000116083e-05,3.04157857950176e-05,0.637154321372748,0.00277434228250861,0.00540185940038619,6.90384620473967e-06,0.00839641092817368,3.16076558565702e-05,5.80648687467169e-05,3.25126627602619e-05,0.913379785621507,0.00277434228250861,0.00802807068149883,2.76016620903564e-05,0.00848264689770575,3.2584741579881e-05,3.20645556534308e-05,3.27368528357108e-05,0.678746001925262
"9",0.00916661333303281,0.008909533148418,6.60902213215862e-08,0.00667479074590343,6.20917980572819e-06,3.02578481815752e-05,3.32089283385466e-05,0.65934647884247,0.00916661333303281,0.00878104941816835,1.48659532445614e-07,0.00733513001862064,3.3543311309702e-06,2.82553000116083e-05,3.04157857950176e-05,0.637154321372748,0.00916661333303281,0.00774068636081783,2.03326773009019e-06,0.00824953541803794,8.41031902171351e-07,5.80648687467169e-05,3.25126627602619e-05,0.913379785621507,0.00916661333303281,0.00780446200592686,1.85545623793651e-06,0.00840168631248969,5.85113346756974e-07,3.20645556534308e-05,3.27368528357108e-05,0.678746001925262
"10",0.00549868585143187,0.00988091064027777,1.92038940999754e-05,0.00848257218313576,8.9035776405293e-06,3.02578481815752e-05,3.32089283385466e-05,0.65934647884247,0.00549868585143187,0.0104047316189732,2.40692850732101e-05,0.00776856559997411,5.15235407284216e-06,2.82553000116083e-05,3.04157857950176e-05,0.637154321372748,0.00549868585143187,0.00877697136574601,1.07471559133619e-05,0.00829666216064685,7.82867142692829e-06,5.80648687467169e-05,3.25126627602619e-05,0.913379785621507,0.00549868585143187,0.00859482805141615,9.5860965225235e-06,0.00851639624925094,9.10657604510533e-06,3.20645556534308e-05,3.27368528357108e-05,0.678746001925262
"11",0.00485903589800429,0.00834874396164846,1.21780623694631e-05,0.00743942878453236,6.65842744884466e-06,3.02578481815752e-05,3.32089283385466e-05,0.65934647884247,0.00485903589800429,0.0076919019590479,8.02513011981273e-06,0.00829155154035824,1.17821636350045e-05,2.82553000116083e-05,3.04157857950176e-05,0.637154321372748,0.00485903589800429,0.0081829134094347,1.10481617109928e-05,0.00814760023861105,1.08146554223103e-05,5.80648687467169e-05,3.25126627602619e-05,0.913379785621507,0.00485903589800429,0.00755713570242427,7.27974255461114e-06,0.00841881122360635,1.26720003687652e-05,3.20645556534308e-05,3.27368528357108e-05,0.678746001925262
"12",0.000632720952596699,0.00855087199913301,6.2697115995764e-05,0.00724217047684345,4.36848230135656e-05,3.02578481815752e-05,3.32089283385466e-05,0.65934647884247,0.000632720952596699,0.00749550090321725,4.70977486506394e-05,0.00798090029083743,5.39957395869479e-05,2.82553000116083e-05,3.04157857950176e-05,0.637154321372748,0.000632720952596699,0.00592951712539723,2.80560496961943e-05,0.00816129619855893,5.66794452341152e-05,5.80648687467169e-05,3.25126627602619e-05,0.913379785621507,0.000632720952596699,0.00830957392112998,5.89340715004782e-05,0.00841154313045383,6.05100744747219e-05,3.20645556534308e-05,3.27368528357108e-05,0.678746001925262
"13",0.00517019678195751,0.00871221978794961,1.25459269749773e-05,0.00600348154860711,6.94363502330275e-07,3.02578481815752e-05,3.32089283385466e-05,0.65934647884247,0.00517019678195751,0.00854140574104553,1.13650498458353e-05,0.00790852855762481,7.49846091362922e-06,2.82553000116083e-05,3.04157857950176e-05,0.637154321372748,0.00517019678195751,0.00751914648819764,5.51756472244559e-06,0.00822331219224708,9.32151370854762e-06,5.80648687467169e-05,3.25126627602619e-05,0.913379785621507,0.00517019678195751,0.00806547185914373,8.38261777257562e-06,0.00831328291690481,9.87899045169796e-06,3.20645556534308e-05,3.27368528357108e-05,0.678746001925262
"14",0.00923495962998544,0.00645129001824558,7.74881650732394e-06,0.00727388979787206,3.84579488642518e-06,3.02578481815752e-05,3.32089283385466e-05,0.65934647884247,0.00923495962998544,0.0064695386433631,7.6475532332513e-06,0.0075154313156188,2.95677762390859e-06,2.82553000116083e-05,3.04157857950176e-05,0.637154321372748,0.00923495962998544,9.3934203298382e-05,8.35583458513393e-05,0.00817412136245822,1.12537782985015e-06,5.80648687467169e-05,3.25126627602619e-05,0.913379785621507,0.00923495962998544,0.00860791852457811,3.93180547870445e-07,0.00831396050873294,8.48239381347871e-07,3.20645556534308e-05,3.27368528357108e-05,0.678746001925262
"15",0.0166114396707862,0.00830357404953633,6.90206311807447e-05,0.00843237339377348,6.6897125163766e-05,3.02578481815752e-05,3.32089283385466e-05,0.65934647884247,0.0166114396707862,0.0077409541076903,7.8685514125092e-05,0.00786727685852048,7.64603832874099e-05,2.82553000116083e-05,3.04157857950176e-05,0.637154321372748,0.0166114396707862,0.00589247358952966,0.000114896233851127,0.00814695026472755,7.16475809052784e-05,5.80648687467169e-05,3.25126627602619e-05,0.913379785621507,0.0166114396707862,0.00780944952025239,7.74750306100934e-05,0.0082153119540205,7.04949606362404e-05,3.20645556534308e-05,3.27368528357108e-05,0.678746001925262
"16",0.0116204734254115,0.00906568963793069,6.52692020077479e-06,0.0105684135680976,1.10682994337139e-06,3.02578481815752e-05,3.32089283385466e-05,0.65934647884247,0.0116204734254115,0.00962346283734252,3.98805128885961e-06,0.00820637749797581,1.1656051001733e-05,2.82553000116083e-05,3.04157857950176e-05,0.637154321372748,0.0116204734254115,0.008466879302114,9.94515589449656e-06,0.00806089096750501,1.26706272746357e-05,5.80648687467169e-05,3.25126627602619e-05,0.913379785621507,0.0116204734254115,0.00752775835826609,1.67503166208391e-05,0.00819460790060475,1.17365545940595e-05,3.20645556534308e-05,3.27368528357108e-05,0.678746001925262
"17",0.00573426495352969,0.0093166548016487,1.28335170239061e-05,0.00916825662389937,1.17922987921684e-05,3.02578481815752e-05,3.32089283385466e-05,0.65934647884247,0.00573426495352969,0.00962264169411622,1.51194736767343e-05,0.00886176624237667,9.78126431173955e-06,2.82553000116083e-05,3.04157857950176e-05,0.637154321372748,0.00573426495352969,0.00635906226144062,3.90371675972743e-07,0.00808186477073631,5.51122490174858e-06,5.80648687467169e-05,3.25126627602619e-05,0.913379785621507,0.00573426495352969,0.00717473779647558,2.07496201126463e-06,0.00821757574961676,6.16683250996262e-06,3.20645556534308e-05,3.27368528357108e-05,0.678746001925262
"18",0.00730066546561936,0.00844544261359965,1.31051471853789e-06,0.0074822532174703,3.29741116222784e-08,3.02578481815752e-05,3.32089283385466e-05,0.65934647884247,0.00730066546561936,0.00850717092863777,1.45565543229327e-06,0.00847378713631228,1.37621445424935e-06,2.82553000116083e-05,3.04157857950176e-05,0.637154321372748,0.00730066546561936,0.00727943567776763,4.507038922294e-10,0.00812482135756638,6.79232934230991e-07,5.80648687467169e-05,3.25126627602619e-05,0.913379785621507,0.00730066546561936,0.00715895855426326,2.00808487260854e-08,0.00819033292457537,7.91508187525248e-07,3.20645556534308e-05,3.27368528357108e-05,0.678746001925262
"19",0.00904970406102201,0.00894019142589876,1.19930172516385e-08,0.00792308693152529,1.26926615647543e-06,3.02578481815752e-05,3.32089283385466e-05,0.65934647884247,0.00904970406102201,0.00862529455327195,1.80123430268646e-07,0.00797549611988069,1.15392270081107e-06,2.82553000116083e-05,3.04157857950176e-05,0.637154321372748,0.00904970406102201,-0.0138635611913656,0.000525017724526274,0.00824366156441234,6.49704506340755e-07,5.80648687467169e-05,3.25126627602619e-05,0.913379785621507,0.00904970406102201,0.00755119279613823,2.24553601098359e-06,0.00816704845251149,7.79080923235084e-07,3.20645556534308e-05,3.27368528357108e-05,0.678746001925262
"20",0.00861019242380046,0.00775027890480084,7.39451260158306e-07,0.00842360869062938,3.48134894840568e-08,3.02578481815752e-05,3.32089283385466e-05,0.65934647884247,0.00861019242380046,0.00730439747542901,1.70510044719239e-06,0.00809875010467195,2.61573245795544e-07,2.82553000116083e-05,3.04157857950176e-05,0.637154321372748,0.00861019242380046,0.00860403058877744,3.7968210850837e-11,0.00822141461948443,1.51148181128794e-07,5.80648687467169e-05,3.25126627602619e-05,0.913379785621507,0.00861019242380046,0.00718252499915296,2.03823427539961e-06,0.00810754488415576,2.52654549110864e-07,3.20645556534308e-05,3.27368528357108e-05,0.678746001925262
"21",0.0106027838682667,0.00857498314292256,4.11197578170638e-06,0.00830075604941159,5.299332078783e-06,3.02578481815752e-05,3.32089283385466e-05,0.65934647884247,0.0106027838682667,0.00878280040081822,3.31233982178592e-06,0.00824695241138776,5.54994185322052e-06,2.82553000116083e-05,3.04157857950176e-05,0.637154321372748,0.0106027838682667,0.00921369935088521,1.92955579642909e-06,0.00815395218694174,5.99677660346104e-06,5.80648687467169e-05,3.25126627602619e-05,0.913379785621507,0.0106027838682667,0.0072696331249479,1.1109893877687e-05,0.00810029644042378,6.26244332651208e-06,3.20645556534308e-05,3.27368528357108e-05,0.678746001925262
